,Motility,Persistance,AutoSlope,P-val,Lambda,Max_act,Speed
0,0.0,0.0,,,10000,10,0.00837979480132103
1,0.004428692282252968,1.0555144006697268,,,10000,10,0.00837979480132103
2,0.0,0.0,,,10000,10,0.00837979480132103
3,10.009699292858626,1165.43186534124,-0.0001636317258578567,0.2956059942647502,10000,1256,0.00837979480132103
4,294.24326979285775,36826.090429920056,-0.00012148432793351909,0.4345192334199789,10000,1256,0.00837979480132103
5,11.115791932979345,1351.8125432494194,-0.00013666529861828874,0.40469568236093967,10000,1256,0.00837979480132103
6,381.017892469852,46959.72550252434,-0.0005026911796018039,0.001375390034524655,10000,158,0.00837979480132103
7,15.432409214076687,1960.4495335641307,0.00029751460424723,0.05977834720311324,10000,158,0.00837979480132103
8,16.111941689439146,1892.4055022463967,6.766564158415578e-06,0.9691736672735287,10000,158,0.00837979480132103
9,0.2574445420929307,75.6243692902606,-0.002604680199626314,0.7891742304754227,10000,19,0.00837979480132103
10,1.3820078875640633,268.58069444526416,-0.0007096883983211329,0.31378147777937965,10000,19,0.00837979480132103
11,0.7958593469043211,147.56107355592798,-0.011708281344951943,0.0023593385543090304,10000,19,0.00837979480132103
12,13.225725198776566,1490.1399466871444,0.00015834759646105986,0.3668282386870242,10000,2506,0.00837979480132103
13,267.9141116178797,32027.323407680662,4.727893934246129e-05,0.7792810871828955,10000,2506,0.00837979480132103
14,11.064540464722096,1352.4474860247942,8.918991938072772e-05,0.5911167320045052,10000,2506,0.00837979480132103
15,24.77520584082898,2900.8911254444265,7.579443681385589e-05,0.6832216190208844,10000,315,0.00837979480132103
16,23.099741966285908,2768.0323429317573,8.556720362555863e-06,0.9604192305086655,10000,315,0.00837979480132103
17,27.41011008392109,3360.754086007558,-0.0002882986817949986,0.05154366461704892,10000,315,0.00837979480132103
18,279.2425528966737,27093.18944212551,-0.00038153398333556215,0.024438632868108812,10000,39,0.00837979480132103
19,374.6171569058351,35372.05150088086,-0.00033895593100982305,0.047460677350613566,10000,39,0.00837979480132103
20,285.36044348343114,29133.746193063867,-0.00035009971621959517,0.06278487556702109,10000,39,0.00837979480132103
21,327.2420242668236,39370.83067430018,6.621248739868768e-05,0.6655992732807914,10000,4999,0.00837979480132103
22,13.427748344708972,1682.595804476603,4.145411821553086e-06,0.9810907302946557,10000,4999,0.00837979480132103
23,73.32631370008097,8572.907279374716,0.0002556820007089904,0.10374492182317319,10000,4999,0.00837979480132103
24,61.895477684747455,7296.979161864819,7.195314982812215e-05,0.6825331399741055,10000,629,0.00837979480132103
25,329.58673681381543,36655.43670495398,0.00022086079550879506,0.22109626733475904,10000,629,0.00837979480132103
26,229.65249248132343,29029.3403278889,-0.00017494253641685273,0.2706141931132502,10000,629,0.00837979480132103
27,24.171938351233496,2564.7920333345974,-3.2050926324239136e-05,0.8575721160719822,10000,79,0.00837979480132103
28,9.214928991112275,1027.6132700742467,-0.00026025567571601844,0.11498722097106563,10000,79,0.00837979480132103
29,308.0075187905396,34064.65237351833,-0.00013536923893074732,0.49371650352973195,10000,79,0.00837979480132103
30,0.0,0.0,,,1357,10,0.00837979480132103
31,0.0,0.0,,,1357,10,0.00837979480132103
32,0.0,0.0,,,1357,10,0.00837979480132103
33,96.37726876081517,36652.83593118363,9.062916157923579e-05,0.6100254988772633,1357,1256,0.00837979480132103
34,15.508022535732525,6572.716400924182,0.00011566507965760553,0.4564045462917953,1357,1256,0.00837979480132103
35,119.81359306399995,47833.35586446205,0.00022803401207959148,0.17114714440259654,1357,1256,0.00837979480132103
36,73.0159012650074,36407.43471471212,0.0002962318016367846,0.3584530203215712,1357,158,0.00837979480132103
37,1.2980390718490677,792.6449657647756,7.442729107221711e-05,0.8397054233559306,1357,158,0.00837979480132103
38,76.22337063640784,35101.389798368116,0.00012695400944051202,0.6569007824237091,1357,158,0.00837979480132103
39,0.010946398759209618,9.31715911603445,,,1357,19,0.00837979480132103
40,0.05597764923982765,37.1067673423422,0.04945927986899253,0.26752119763526894,1357,19,0.00837979480132103
41,0.013179632449040617,14.860425977481244,,,1357,19,0.00837979480132103
42,2.7514641783044906,1168.630157637721,4.672176854858907e-05,0.7921601473006058,1357,2506,0.00837979480132103
43,1.8109510025262656,674.8556074560671,-5.202281995082451e-05,0.7253267399806924,1357,2506,0.00837979480132103
44,147.97327570310134,58532.83920633076,9.947679240884489e-05,0.5640137758938326,1357,2506,0.00837979480132103
45,67.05964280310594,37161.91527391878,7.503449657066846e-05,0.623795580089,1357,315,0.00837979480132103
46,73.7133968161926,42181.28093843626,0.000206136479513291,0.27019635789234636,1357,315,0.00837979480132103
47,46.98170914350784,26038.006847764656,-0.00023785907341242546,0.20011222614622368,1357,315,0.00837979480132103
48,18.753244869839275,9709.63225950076,-0.021957192728643264,0.3500663995231947,1357,39,0.00837979480132103
49,0.23303389016119397,129.28380343674078,0.006700562102269257,0.8416483012173792,1357,39,0.00837979480132103
50,0.5404312908217728,313.284978037801,-0.010543457052583907,0.6385487819835769,1357,39,0.00837979480132103
51,15.328874024809238,6938.530900778738,-8.218916427758858e-05,0.6707590581593695,1357,4999,0.00837979480132103
52,5.689737173476136,2227.855162090734,-9.002815223874589e-05,0.6204614464915936,1357,4999,0.00837979480132103
53,117.44002543482068,49267.310438878885,-0.00019873337163745907,0.20854396533288616,1357,4999,0.00837979480132103
54,99.1547631636551,44972.06219344915,5.917359679057426e-05,0.7530230294886981,1357,629,0.00837979480132103
55,5.103587676637626,2337.344417763495,-6.560871266246181e-05,0.7274448449119594,1357,629,0.00837979480132103
56,1.8183621660409208,836.6679582168418,-6.400297249782061e-05,0.7200001385704788,1357,629,0.00837979480132103
57,0.25343518522131675,134.97273994645855,0.005270491799228152,0.2207520324678686,1357,79,0.00837979480132103
58,0.9570378931592037,685.3551009304817,0.0018975732099883512,0.6897148631779135,1357,79,0.00837979480132103
